Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID8856,8856,575,0.035,530.313,453.896,0,47,47,25,1,-10921639,1.520,2,1,2,3077,0.500,19.564,0.046,0.265
ID9743,9743,575,0.024,537.582,454.219,0,48,48,25,1,-10921639,1.524,2,1,2,3087,0.500,24.763,0.008,0.046
ID8436,8436,576,0.021,171.565,457.620,0,44,44,25,1,-10921639,1.520,2,1,2,3079,0.500,73.753,0.011,0.064
ID6574,6574,576,0.041,166.967,446.773,0,45,45,25,1,-10921639,1.524,2,1,2,3087,0.500,95.000,0.017,0.102
ID8644,8644,576,0.028,164.357,460.253,0,46,46,25,1,-10921639,1.443,1,1,2,2922,0.497,19.128,-0.004,-0.025
ID8863,8863,576,0.067,186.239,474.347,0,47,47,25,1,-10921639,1.665,2,1,2,3372,0.472,86.675,0.104,0.662
ID9750,9750,576,0.053,188.306,478.979,0,48,48,25,1,-10921639,1.666,2,1,2,3374,0.472,85.915,0.078,0.514
ID7402,7402,577,0.052,228.651,446.738,0,34,34,25,1,-10921639,1.873,2,1,2,3793,0.333,38.811,0.076,0.797
ID6169,6169,577,0.055,235.073,451.637,0,35,35,25,1,-10921639,1.922,2,1,2,3892,0.268,89.604,0.084,1.115
ID6368,6368,577,0.064,236.663,455.055,0,36,36,25,1,-10921639,1.901,2,1,2,3849,0.299,40.021,0.108,1.238
ID7197,7197,577,0.067,227.005,453.577,0,37,37,25,1,-10921639,1.945,2,1,2,3939,0.228,44.499,0.126,1.915
ID6787,6787,577,0.064,225.423,456.340,0,38,38,25,1,-10921639,1.910,2,1,2,3867,0.287,41.883,0.113,1.356
ID6989,6989,577,0.065,223.915,453.036,0,39,39,25,1,-10921639,1.972,2,1,2,3993,0.165,45.857,0.118,2.508
ID7809,7809,577,0.065,221.902,451.835,0,40,40,25,1,-10921639,1.971,2,1,2,3991,0.168,53.310,0.117,2.461
ID8227,8227,577,0.064,218.194,451.337,0,41,41,25,1,-10921639,1.927,2,1,2,3902,0.260,43.256,0.115,1.525
ID7606,7606,577,0.059,229.388,448.584,0,42,42,25,1,-10921639,1.932,2,1,2,3913,0.251,95.000,0.091,1.286
ID8018,8018,577,0.061,246.247,466.508,0,43,43,25,1,-10921639,1.997,2,1,2,4044,0.054,54.996,0.113,7.472
ID8437,8437,577,0.066,242.238,461.096,0,44,44,25,1,-10921639,1.973,2,1,2,3996,0.161,46.737,0.119,2.599
ID6579,6579,577,0.060,245.658,462.926,0,45,45,25,1,-10921639,1.982,2,1,2,4013,0.134,46.874,0.104,2.776
ID8645,8645,577,0.061,242.780,459.454,0,46,46,25,1,-10921639,1.922,2,1,2,3892,0.268,38.353,0.099,1.288
ID8855,8855,577,0.060,242.721,452.852,0,47,47,25,1,-10921639,1.876,2,1,2,3799,0.330,34.381,0.095,0.991
ID9747,9747,577,0.059,259.337,463.702,0,48,48,25,1,-10921639,1.972,2,1,2,3993,0.165,86.619,0.098,2.132
ID9533,9533,577,0.040,246.942,484.878,0,49,49,25,1,-10921639,1.610,2,1,2,3260,0.488,22.019,0.040,0.257
ID9085,9085,577,0.048,249.318,501.155,0,50,50,25,1,-10921639,1.487,1,1,2,3012,0.500,20.924,0.054,0.304
ID9974,9974,577,0.046,244.485,497.622,0,51,51,25,1,-10921639,1.424,1,1,2,2884,0.494,27.529,0.039,0.218
ID8646,8646,578,0.049,477.283,469.333,0,46,46,25,1,-10921639,1.536,2,1,2,3111,0.499,19.510,0.073,0.420
ID8864,8864,578,0.042,480.566,475.506,0,47,47,25,1,-10921639,1.487,1,1,2,3012,0.500,19.701,0.041,0.232
ID9748,9748,578,0.060,482.227,469.489,0,48,48,25,1,-10921639,1.595,2,1,2,3230,0.491,24.359,0.091,0.544
ID9529,9529,578,0.063,480.626,473.912,0,49,49,25,1,-10921639,1.516,2,1,2,3069,0.500,21.763,0.084,0.468
ID9075,9075,578,0.066,474.946,464.447,0,50,50,25,1,-10921639,1.581,2,1,2,3202,0.493,21.119,0.099,0.578
ID7609,7609,579,0.069,113.900,463.929,0,42,42,25,1,-10921639,1.766,2,1,2,3576,0.424,32.373,0.104,0.788
ID8019,8019,579,0.055,117.025,468.127,0,43,43,25,1,-10921639,1.794,2,1,2,3633,0.404,95.000,0.080,0.660
ID8435,8435,579,0.068,112.983,455.508,0,44,44,25,1,-10921639,1.804,2,1,2,3654,0.397,54.104,0.110,0.903
ID6580,6580,579,0.072,117.338,466.792,0,45,45,25,1,-10921639,1.856,2,1,2,3759,0.351,39.019,0.117,1.108
ID8647,8647,579,0.062,113.418,470.510,0,46,46,25,1,-10921639,1.794,2,1,2,3633,0.404,30.162,0.088,0.715
ID8860,8860,579,0.066,115.194,470.874,0,47,47,25,1,-10921639,1.731,2,1,2,3505,0.444,30.243,0.097,0.692
ID9746,9746,579,0.058,116.611,455.635,0,48,48,25,1,-10921639,1.667,2,1,2,3376,0.471,84.716,0.062,0.413
ID9526,9526,579,0.064,123.779,458.208,0,49,49,25,1,-10921639,1.770,2,1,2,3585,0.421,32.629,0.086,0.665
ID9073,9073,579,0.067,132.272,452.846,0,50,50,25,1,-10921639,1.750,2,1,2,3543,0.433,95.000,0.094,0.693
ID9963,9963,579,0.063,138.679,452.011,0,51,51,25,1,-10921639,1.927,2,1,2,3902,0.260,43.240,0.098,1.325
ID11312,11312,579,0.060,144.987,447.016,0,52,52,25,1,-10921639,1.922,2,1,2,3893,0.267,42.231,0.099,1.292
ID12195,12195,579,0.071,144.045,445.167,0,53,53,25,1,-10921639,1.940,2,1,2,3928,0.238,53.717,0.124,1.800
ID10401,10401,579,0.057,151.338,443.586,0,54,54,25,1,-10921639,1.841,2,1,2,3728,0.366,89.832,0.078,0.729
ID10177,10177,579,0.085,149.934,450.436,0,55,55,25,1,-10921639,1.868,2,1,2,3782,0.339,42.750,0.145,1.400
ID10856,10856,579,0.100,138.241,450.222,0,56,56,25,1,-10921639,1.905,2,1,2,3858,0.293,43.839,0.187,2.044
ID11709,11709,579,0.100,131.592,456.611,0,57,57,25,1,-10921639,1.902,2,1,2,3852,0.297,45.323,0.199,2.125
ID11614,11614,579,0.086,126.933,458.699,0,58,58,25,1,-10921639,1.962,2,1,2,3974,0.190,55.922,0.175,3.077
ID11089,11089,579,0.101,125.600,455.158,0,59,59,25,1,-10921639,1.955,2,1,2,3959,0.207,53.469,0.199,3.128
ID10627,10627,579,0.068,130.600,452.843,0,60,60,25,1,-10921639,1.884,2,1,2,3816,0.320,44.369,0.139,1.436
ID9295,9295,579,0.075,138.104,451.767,0,61,61,25,1,-10921639,1.731,2,1,2,3506,0.443,35.594,0.131,0.906
ID12412,12412,579,0.046,128.727,441.777,0,63,63,25,1,-10921639,1.608,2,1,2,3257,0.488,95.000,0.075,0.462
ID13921,13921,579,0.020,150.137,455.229,0,64,64,25,1,-10921639,1.294,1,1,2,2620,0.456,95.000,-7.088E-5,-4.026E-4
ID14659,14659,579,0.034,159.512,465.275,0,65,65,25,1,-10921639,1.411,1,1,2,2858,0.492,18.614,0.027,0.150
ID13171,13171,579,0.043,162.788,466.490,0,66,66,25,1,-10921639,1.561,2,1,2,3162,0.496,21.989,0.047,0.281
ID14421,14421,579,0.033,162.219,482.329,0,67,67,25,1,-10921639,1.686,2,1,2,3415,0.464,86.378,0.055,0.381
ID8649,8649,580,0.073,1040.750,472.164,0,46,46,25,1,-10921639,1.779,2,1,2,3603,0.415,95.000,0.103,0.799
ID8862,8862,580,0.062,1051.806,473.223,0,47,47,25,1,-10921639,1.733,2,1,2,3510,0.442,30.912,0.073,0.533
ID6993,6993,581,0.090,24.759,470.628,0,39,39,25,1,-10921639,1.610,2,1,2,3260,0.488,46.393,0.307,1.550
ID7817,7817,581,0.088,22.845,475.914,0,40,40,25,1,-10921639,1.616,2,0.935,2,3273.025,0.486,51.260,0.315,1.594
ID7613,7613,581,0.074,35.922,473.735,0,42,42,25,1,-10921639,1.519,2,1,2,3075,0.500,82.358,0.151,0.796
ID8025,8025,581,0.083,33.147,481.888,0,43,43,25,1,-10921639,1.566,2,1,2,3171,0.496,75.770,0.185,0.986
ID8442,8442,581,0.094,44.975,474.002,0,44,44,25,1,-10921639,1.663,2,1,2,3368,0.473,34.724,0.157,0.954
ID6581,6581,581,0.098,42.948,473.145,0,45,45,25,1,-10921639,1.675,2,1,2,3392,0.468,46.206,0.192,1.153
ID8650,8650,581,0.077,43.228,474.253,0,46,46,25,1,-10921639,1.517,2,1,2,3071,0.500,95.000,0.124,0.671
ID8866,8866,581,0.086,42.945,478.487,0,47,47,25,1,-10921639,1.625,2,1,2,3291,0.484,95.000,0.146,0.856
ID9749,9749,581,0.094,43.535,478.990,0,48,48,25,1,-10921639,1.657,2,1,2,3355,0.475,95.000,0.155,0.935
ID9531,9531,581,0.088,46.597,481.633,0,49,49,25,1,-10921639,1.626,2,1,2,3292,0.484,29.159,0.141,0.830
ID9081,9081,581,0.073,41.781,482.419,0,50,50,25,1,-10921639,1.596,2,1,2,3232,0.491,95.000,0.112,0.652
ID9972,9972,581,0.086,36.361,486.818,0,51,51,25,1,-10921639,1.560,2,1,2,3160,0.496,95.000,0.172,0.922
ID11324,11324,581,0.073,26.276,488.601,0,52,52,25,1,-10921639,1.552,2,1,2,3142,0.497,87.734,0.213,1.095
ID12208,12208,581,0.084,0.000,488.000,0,53,53,25,1,-10921639,1.060,1,0,2,2145.897,0.888,65.024,0.203,0.404
ID10415,10415,581,0.094,0.000,488.000,0,54,54,25,1,-10921639,1.105,1,0,2,2237.844,0.906,45.374,0.227,0.452
ID10189,10189,581,0.088,0.000,485.000,0,55,55,25,1,-10921639,1.096,1,0,2,2219.023,0.901,34.287,0.205,0.413
ID10868,10868,581,0.093,0.000,487.000,0,56,56,25,1,-10921639,1.062,1,0,2,2151.368,0.885,34.236,0.209,0.415
ID11728,11728,581,0.089,0.000,490.000,0,57,57,25,1,-10921639,1.028,1,0,2,2081.407,0.867,33.438,0.197,0.389
ID11636,11636,581,0.092,0.000,492.000,0,58,58,25,1,-10921639,1.002,1,0,2,2028.354,0.853,34.741,0.223,0.428
ID11108,11108,581,0.109,0.000,501.000,0,59,59,25,1,-10921639,1.050,1,0,2,2125.331,0.880,33.889,0.257,0.487
ID10651,10651,581,0.112,0.000,504.000,0,60,60,25,1,-10921639,1.108,1.338,0,2,2244.433,0.906,34.897,0.276,0.530
ID9309,9309,581,0.099,0.000,503.000,0,61,61,25,1,-10921639,1.136,1.664,0,2,2301.279,0.917,35.184,0.243,0.485
ID11996,11996,581,0.095,0.000,504.000,0,62,62,25,1,-10921639,1.063,1,0,2,2152.587,0.886,33.504,0.219,0.431
ID12432,12432,581,0.105,0.000,505.000,0,63,63,25,1,-10921639,1.077,1,0,2,2180.656,0.896,46.045,0.256,0.490
ID13937,13937,581,0.073,0.000,512.000,0,64,64,25,1,-10921639,0.939,1,0,2,1902.070,0.824,19.317,0.163,0.320
ID14676,14676,581,0.053,14.613,519.672,0,65,65,25,1,-10921639,1.308,1,0,2,2649.061,0.573,29.951,0.215,0.809
ID13189,13189,581,0.051,19.772,524.338,0,66,66,25,1,-10921639,1.410,1,0.410,2,2855.737,0.496,27.773,0.194,0.924
ID14435,14435,581,0.042,9.086,521.915,0,67,67,25,1,-10921639,1.258,1,0,2,2547.736,0.720,29.859,0.225,0.643
ID12681,12681,581,0.029,26.761,519.987,0,68,68,25,1,-10921639,1.425,1,1,2,2885,0.494,62.677,0.094,0.494
ID14184,14184,581,0.037,24.722,520.625,0,69,69,25,1,-10921639,1.493,1,1,2,3024,0.500,58.068,0.134,0.708
ID6582,6582,582,0.044,816.147,474.783,0,45,45,25,1,-10921639,1.819,2,1,2,3683,0.385,88.631,0.059,0.525
ID8651,8651,582,0.047,816.872,476.778,0,46,46,25,1,-10921639,1.758,2,1,2,3560,0.428,95.000,0.057,0.442
ID8861,8861,582,0.038,819.794,472.741,0,47,47,25,1,-10921639,1.742,2,1,2,3528,0.438,95.000,0.045,0.343
ID9753,9753,582,0.020,838.953,489.623,0,48,48,25,1,-10921639,1.745,2,1,2,3534,0.436,33.459,0.050,0.378
ID9528,9528,582,0.026,828.085,472.043,0,49,49,25,1,-10921639,1.677,2,1,2,3395,0.468,52.321,0.039,0.268
ID9083,9083,582,0.028,851.174,490.078,0,50,50,25,1,-10921639,1.658,2,1,2,3358,0.474,70.905,0.027,0.185
ID9973,9973,582,0.023,854.806,488.635,0,51,51,25,1,-10921639,1.626,2,1,2,3293,0.484,79.164,0.010,0.068
ID11327,11327,582,0.029,851.710,492.855,0,52,52,25,1,-10921639,1.645,2,1,2,3332,0.479,21.842,0.014,0.098
ID12207,12207,582,0.030,853.478,485.821,0,53,53,25,1,-10921639,1.669,2,1,2,3379,0.471,19.359,0.038,0.262
ID10406,10406,582,0.043,853.555,461.031,0,54,54,25,1,-10921639,1.690,2,1,2,3422,0.463,75.491,0.060,0.416
ID10180,10180,582,0.080,842.419,451.373,0,55,55,25,1,-10921639,1.891,2,1,2,3830,0.311,95.000,0.132,1.416
ID10859,10859,582,0.085,835.271,456.625,0,56,56,25,1,-10921639,1.861,2,1,2,3769,0.346,85.446,0.143,1.348
ID11711,11711,582,0.059,827.740,458.561,0,57,57,25,1,-10921639,1.709,2,1,2,3460,0.455,84.483,0.063,0.448
ID11612,11612,582,0.066,819.358,457.782,0,58,58,25,1,-10921639,1.772,2,1,2,3589,0.419,90.015,0.090,0.696
ID11090,11090,582,0.067,818.472,455.860,0,59,59,25,1,-10921639,1.809,2,1,2,3664,0.393,46.011,0.108,0.897
ID10624,10624,582,0.058,833.871,439.770,0,60,60,25,1,-10921639,1.774,2,1,2,3592,0.418,95.000,0.077,0.609
ID9290,9290,582,0.067,833.115,436.955,0,61,61,25,1,-10921639,1.819,2,1,2,3684,0.385,88.151,0.099,0.848
ID11975,11975,582,0.062,835.072,430.854,0,62,62,25,1,-10921639,1.732,2,1,2,3507,0.443,32.595,0.075,0.544
ID12408,12408,582,0.071,839.384,426.379,0,63,63,25,1,-10921639,1.717,2,1,2,3477,0.451,28.806,0.104,0.715
ID13913,13913,582,0.072,842.668,427.367,0,64,64,25,1,-10921639,1.647,2,1,2,3336,0.478,28.543,0.098,0.614
ID14648,14648,582,0.071,846.536,425.914,0,65,65,25,1,-10921639,1.569,2,1,2,3178,0.495,28.889,0.087,0.505
ID13162,13162,582,0.065,852.184,439.825,0,66,66,25,1,-10921639,1.660,2,1,2,3361,0.474,26.103,0.090,0.577
ID14402,14402,582,0.013,849.501,425.304,0,67,67,25,1,-10921639,1.508,2,1,2,3054,0.500,85.709,0.003,0.017
ID12655,12655,582,0.052,866.921,436.351,0,68,68,25,1,-10921639,1.831,2,1,2,3708,0.375,95.000,0.087,0.781
ID14159,14159,582,0.030,859.488,429.785,0,69,69,25,1,-10921639,1.618,2,1,2,3277,0.486,73.979,0.031,0.203
ID12913,12913,582,0.020,850.365,443.306,0,71,71,25,1,-10921639,1.675,2,1,2,3392,0.468,84.728,-0.005,-0.034
ID13676,13676,582,0.027,850.915,441.741,0,72,72,25,1,-10921639,1.698,2,1,2,3438,0.459,95.000,0.011,0.079
ID8239,8239,583,0.030,1161.200,497.073,0,41,41,25,1,-10921639,1.367,1,1,2,2768,0.482,20.508,0.022,0.124
ID7619,7619,583,0.047,1172.182,492.776,0,42,42,25,1,-10921639,1.410,1,1,2,2855,0.492,28.528,0.040,0.220
ID8027,8027,583,0.072,1175.088,490.224,0,43,43,25,1,-10921639,1.445,1,1,2,2926,0.497,27.570,0.080,0.433
ID8446,8446,583,0.084,1177.012,491.431,0,44,44,25,1,-10921639,1.602,2,1,2,3245,0.490,34.679,0.137,0.789
ID6583,6583,583,0.084,1174.528,474.691,0,45,45,25,1,-10921639,1.652,2,1,2,3345,0.477,95.000,0.142,0.861
ID8654,8654,583,0.055,1154.632,491.715,0,46,46,25,1,-10921639,1.584,2,1,2,3208,0.493,32.161,0.085,0.503
ID8869,8869,583,0.030,1139.029,493.748,0,47,47,25,1,-10921639,1.511,2,1,2,3059,0.500,90.014,0.030,0.176
ID9754,9754,583,0.066,1146.496,494.722,0,48,48,25,1,-10921639,1.633,2,1,2,3307,0.482,30.767,0.091,0.562
ID9534,9534,583,0.077,1155.847,487.011,0,49,49,25,1,-10921639,1.721,2,1,2,3485,0.449,36.025,0.115,0.789
ID9077,9077,583,0.085,1163.662,473.566,0,50,50,25,1,-10921639,1.819,2,1,2,3684,0.385,38.452,0.145,1.197
ID9966,9966,583,0.085,1163.872,470.152,0,51,51,25,1,-10921639,1.795,2,1,2,3635,0.404,34.042,0.145,1.126
ID11318,11318,583,0.088,1165.227,469.827,0,52,52,25,1,-10921639,1.797,2,1,2,3638,0.403,36.246,0.145,1.132
ID8031,8031,584,0.035,810.158,520.149,0,43,43,25,1,-10921639,1.642,2,1,2,3325,0.480,85.306,0.031,0.205
ID8448,8448,584,0.041,810.520,518.253,0,44,44,25,1,-10921639,1.656,2,1,2,3354,0.475,90.565,0.026,0.175
ID6588,6588,584,0.039,810.612,511.263,0,45,45,25,1,-10921639,1.749,2,1,2,3542,0.434,89.417,0.038,0.295
ID8655,8655,584,0.035,812.521,507.507,0,46,46,25,1,-10921639,1.713,2,1,2,3468,0.453,80.715,0.028,0.205
ID8871,8871,584,0.028,810.882,513.254,0,47,47,25,1,-10921639,1.653,2,1,2,3347,0.476,88.513,0.018,0.123
ID9758,9758,584,0.027,812.015,517.022,0,48,48,25,1,-10921639,1.578,2,1,2,3195,0.494,95.000,0.005,0.032
ID9538,9538,584,0.023,818.115,515.797,0,49,49,25,1,-10921639,1.601,2,1,2,3242,0.490,28.505,0.012,0.077
ID9086,9086,584,0.032,809.964,515.045,0,50,50,25,1,-10921639,1.562,2,1,2,3164,0.496,88.386,0.018,0.112
ID9979,9979,584,0.042,809.364,516.064,0,51,51,25,1,-10921639,1.556,2,1,2,3151,0.497,84.100,0.035,0.214
ID11331,11331,584,0.049,809.058,512.255,0,52,52,25,1,-10921639,1.620,2,1,2,3280,0.486,21.996,0.061,0.384
ID12213,12213,584,0.041,811.061,515.919,0,53,53,25,1,-10921639,1.640,2,1,2,3321,0.480,95.000,0.050,0.327
ID10419,10419,584,0.043,805.003,508.440,0,54,54,25,1,-10921639,1.693,2,1,2,3428,0.461,33.030,0.072,0.493
ID10194,10194,584,0.022,799.609,505.071,0,55,55,25,1,-10921639,1.599,2,1,2,3237,0.490,31.121,0.026,0.165
ID8033,8033,585,0.059,1115.297,525.346,0,43,43,25,1,-10921639,1.910,2,1,2,3868,0.286,52.834,0.101,1.221
ID8447,8447,585,0.056,1105.373,502.065,0,44,44,25,1,-10921639,1.747,2,1,2,3538,0.435,69.964,0.084,0.623
ID6589,6589,585,0.062,1103.607,511.781,0,45,45,25,1,-10921639,1.919,2,1,2,3885,0.274,47.874,0.108,1.371
ID8656,8656,585,0.052,1098.944,507.438,0,46,46,25,1,-10921639,1.900,2,1,2,3847,0.300,39.578,0.077,0.899
ID8872,8872,585,0.044,1087.000,513.000,0,47,47,25,1,-10921639,1.907,2,1,2,3862,0.290,95.000,0.062,0.766
ID9756,9756,585,0.046,1090.174,509.427,0,48,48,25,1,-10921639,1.890,2,1,2,3828,0.313,83.547,0.064,0.730
ID9536,9536,585,0.055,1098.027,498.121,0,49,49,25,1,-10921639,1.895,2,1,2,3838,0.306,39.512,0.082,0.938
ID9084,9084,585,0.057,1101.717,498.249,0,50,50,25,1,-10921639,1.882,2,1,2,3812,0.322,36.207,0.086,0.922
ID9976,9976,585,0.051,1087.496,498.268,0,51,51,25,1,-10921639,1.891,2,1,2,3830,0.311,34.109,0.074,0.834
ID11328,11328,585,0.041,1092.198,499.262,0,52,52,25,1,-10921639,1.823,2,1,2,3692,0.382,95.000,0.049,0.446
ID6381,6381,586,0.072,742.306,497.365,0,36,36,25,1,-10921639,1.787,2,1,2,3618,0.410,30.329,0.114,0.891
ID7212,7212,586,0.070,740.431,497.234,0,37,37,25,1,-10921639,1.748,2,1,2,3540,0.434,27.989,0.110,0.796
ID6800,6800,586,0.075,740.496,501.074,0,38,38,25,1,-10921639,1.782,2,1,2,3609,0.413,63.209,0.125,0.957
ID6999,6999,586,0.070,740.006,490.393,0,39,39,25,1,-10921639,1.780,2,1,2,3605,0.414,49.460,0.114,0.878
ID7822,7822,586,0.069,744.183,484.830,0,40,40,25,1,-10921639,1.733,2,1,2,3510,0.442,48.788,0.116,0.814
ID8234,8234,586,0.061,742.844,480.301,0,41,41,25,1,-10921639,1.677,2,1,2,3395,0.468,77.866,0.092,0.604
ID7617,7617,586,0.057,739.732,483.623,0,42,42,25,1,-10921639,1.607,2,1,2,3254,0.489,83.931,0.078,0.474
ID8026,8026,586,0.058,736.632,483.548,0,43,43,25,1,-10921639,1.637,2,1,2,3314,0.481,20.974,0.088,0.548
ID8445,8445,586,0.049,735.647,490.627,0,44,44,25,1,-10921639,1.615,2,1,2,3271,0.487,21.698,0.063,0.396
ID6587,6587,586,0.041,735.677,503.747,0,45,45,25,1,-10921639,1.632,2,1,2,3305,0.482,23.047,0.040,0.258
ID8659,8659,586,0.051,736.532,516.697,0,46,46,25,1,-10921639,1.738,2,1,2,3520,0.440,33.446,0.056,0.416
ID8875,8875,586,0.053,734.061,520.575,0,47,47,25,1,-10921639,1.734,2,1,2,3512,0.442,29.503,0.063,0.466
ID9764,9764,586,0.061,733.829,529.638,0,48,48,25,1,-10921639,1.843,2,1,2,3732,0.364,44.440,0.102,0.940
ID9539,9539,586,0.055,739.177,523.356,0,49,49,25,1,-10921639,1.774,2,1,2,3592,0.418,38.079,0.074,0.582
ID9087,9087,586,0.057,738.469,519.404,0,50,50,25,1,-10921639,1.775,2,1,2,3594,0.418,33.918,0.066,0.525
ID9983,9983,586,0.066,737.679,526.005,0,51,51,25,1,-10921639,1.903,2,1,2,3853,0.296,39.387,0.105,1.218
ID11338,11338,586,0.068,737.928,530.121,0,52,52,25,1,-10921639,1.946,2,1,2,3940,0.227,44.284,0.114,1.750
ID12220,12220,586,0.056,740.773,537.332,0,53,53,25,1,-10921639,1.902,2,1,2,3852,0.297,48.001,0.092,1.083
ID10430,10430,586,0.064,743.281,543.899,0,54,54,25,1,-10921639,1.910,2,1,2,3867,0.287,63.348,0.111,1.334
ID10214,10214,586,0.057,755.176,558.845,0,55,55,25,1,-10921639,1.793,2,1,2,3630,0.406,95.000,0.073,0.604
ID10892,10892,586,0.049,754.991,557.081,0,56,56,25,1,-10921639,1.786,2,1,2,3616,0.410,95.000,0.068,0.553
ID11760,11760,586,0.054,756.438,558.381,0,57,57,25,1,-10921639,1.789,2,1,2,3622,0.408,95.000,0.069,0.566
ID11661,11661,586,0.048,757.749,564.292,0,58,58,25,1,-10921639,1.712,2,1,2,3467,0.453,34.070,0.037,0.271
ID11129,11129,586,0.036,752.582,563.677,0,59,59,25,1,-10921639,1.622,2,1,2,3284,0.485,23.943,0.006,0.037
ID10692,10692,586,0.038,746.887,564.660,0,60,60,25,1,-10921639,1.616,2,1,2,3273,0.486,95.000,0.017,0.113
ID9333,9333,586,0.046,746.679,567.616,0,61,61,25,1,-10921639,1.590,2,1,2,3219,0.492,95.000,0.033,0.205
ID12018,12018,586,0.040,740.486,570.231,0,62,62,25,1,-10921639,1.616,2,1,2,3272,0.487,77.965,0.052,0.328
ID12455,12455,586,0.035,745.690,574.491,0,63,63,25,1,-10921639,1.637,2,1,2,3315,0.481,95.000,0.024,0.161
ID14703,14703,586,0.049,766.831,590.738,0,65,65,25,1,-10921639,1.746,2,1,2,3536,0.435,33.848,0.056,0.425
ID13208,13208,586,0.015,780.101,590.177,0,66,66,25,1,-10921639,1.523,2,1,2,3085,0.500,22.357,-0.032,-0.204
ID8030,8030,587,0.057,648.306,515.581,0,43,43,25,1,-10921639,1.751,2,1,2,3545,0.433,89.393,0.070,0.532
ID8451,8451,587,0.066,643.913,520.998,0,44,44,25,1,-10921639,1.792,2,1,2,3628,0.406,34.042,0.093,0.749
ID6594,6594,587,0.062,640.850,526.616,0,45,45,25,1,-10921639,1.729,2,1,2,3501,0.445,30.119,0.085,0.611
ID8664,8664,587,0.058,641.536,527.604,0,46,46,25,1,-10921639,1.729,2,1,2,3501,0.445,30.538,0.081,0.580
ID8882,8882,587,0.063,636.275,535.606,0,47,47,25,1,-10921639,1.682,2,1,2,3407,0.466,29.006,0.089,0.592
ID9765,9765,587,0.065,634.980,539.899,0,48,48,25,1,-10921639,1.676,2,1,2,3394,0.468,27.780,0.092,0.605
ID9548,9548,587,0.060,639.212,538.136,0,49,49,25,1,-10921639,1.668,2,1,2,3378,0.471,27.909,0.072,0.477
ID9094,9094,587,0.062,640.711,536.526,0,50,50,25,1,-10921639,1.664,2,1,2,3370,0.472,27.530,0.079,0.515
ID9985,9985,587,0.066,645.181,526.739,0,51,51,25,1,-10921639,1.723,2,1,2,3490,0.447,29.218,0.088,0.622
ID11334,11334,587,0.065,650.230,522.496,0,52,52,25,1,-10921639,1.735,2,1,2,3514,0.441,33.027,0.087,0.631
ID12216,12216,587,0.061,652.329,521.715,0,53,53,25,1,-10921639,1.745,2,1,2,3534,0.436,33.328,0.077,0.575
ID10425,10425,587,0.062,647.676,530.355,0,54,54,25,1,-10921639,1.719,2,1,2,3480,0.450,26.453,0.087,0.609
ID10201,10201,587,0.064,653.818,526.667,0,55,55,25,1,-10921639,1.739,2,1,2,3522,0.439,92.460,0.082,0.598
ID10881,10881,587,0.064,653.886,529.079,0,56,56,25,1,-10921639,1.722,2,1,2,3488,0.448,95.000,0.089,0.627
ID11740,11740,587,0.068,654.362,525.339,0,57,57,25,1,-10921639,1.709,2,1,2,3461,0.454,95.000,0.094,0.648
ID11649,11649,587,0.061,653.019,518.863,0,58,58,25,1,-10921639,1.747,2,1,2,3538,0.435,25.194,0.085,0.627
ID11116,11116,587,0.056,641.292,527.706,0,59,59,25,1,-10921639,1.674,2,1,2,3390,0.469,28.750,0.061,0.412
ID10668,10668,587,0.065,642.361,519.799,0,60,60,25,1,-10921639,1.753,2,1,2,3550,0.431,33.273,0.091,0.675
ID9313,9313,587,0.068,649.807,506.316,0,61,61,25,1,-10921639,1.787,2,1,2,3618,0.410,31.965,0.098,0.776
ID11993,11993,587,0.067,650.274,499.917,0,62,62,25,1,-10921639,1.793,2,1,2,3630,0.406,32.399,0.097,0.778
ID12431,12431,587,0.065,650.383,500.873,0,63,63,25,1,-10921639,1.790,2,1,2,3625,0.407,38.055,0.092,0.739
ID13935,13935,587,0.067,651.338,500.695,0,64,64,25,1,-10921639,1.796,2,1,2,3636,0.403,34.797,0.092,0.752
ID14669,14669,587,0.065,648.934,504.193,0,65,65,25,1,-10921639,1.741,2,1,2,3525,0.438,31.362,0.083,0.608
ID13182,13182,587,0.060,651.912,500.061,0,66,66,25,1,-10921639,1.695,2,1,2,3432,0.461,89.612,0.069,0.478
ID14426,14426,587,0.065,649.686,496.039,0,67,67,25,1,-10921639,1.696,2,1,2,3434,0.460,92.176,0.077,0.524
ID12676,12676,587,0.061,642.792,501.957,0,68,68,25,1,-10921639,1.696,2,1,2,3435,0.460,88.059,0.074,0.508
ID14176,14176,587,0.065,632.884,499.892,0,69,69,25,1,-10921639,1.817,2,1,2,3680,0.387,45.458,0.116,0.979
ID15173,15173,587,0.060,633.860,492.216,0,70,70,25,1,-10921639,1.737,2,1,2,3517,0.440,56.651,0.095,0.685
ID12928,12928,587,0.059,631.492,488.115,0,71,71,25,1,-10921639,1.724,2,1,2,3492,0.447,62.826,0.077,0.555
